sample_dir,file_path,cwe_id,flaw_cwe,flaw_line,flaw_line_content,flaw_line_type
testcases/testcase-2357,testcases/testcase-2357/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_09.java,129,CWE-129: Improper Validation of Array Index,64,IO.writeLine(array[data]);,SINK
testcases/testcase-2358,testcases/testcase-2358/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_10.java,129,CWE-129: Improper Validation of Array Index,40,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2358,testcases/testcase-2358/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_10.java,129,CWE-129: Improper Validation of Array Index,64,IO.writeLine(array[data]);,SINK
testcases/testcase-2359,testcases/testcase-2359/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_11.java,129,CWE-129: Improper Validation of Array Index,64,IO.writeLine(array[data]);,SINK
testcases/testcase-2359,testcases/testcase-2359/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_11.java,129,CWE-129: Improper Validation of Array Index,40,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2360,testcases/testcase-2360/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_12.java,129,CWE-129: Improper Validation of Array Index,40,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2360,testcases/testcase-2360/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_12.java,129,CWE-129: Improper Validation of Array Index,65,IO.writeLine(array[data]);,SINK
testcases/testcase-2361,testcases/testcase-2361/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_13.java,129,CWE-129: Improper Validation of Array Index,40,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2361,testcases/testcase-2361/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_13.java,129,CWE-129: Improper Validation of Array Index,64,IO.writeLine(array[data]);,SINK
testcases/testcase-2362,testcases/testcase-2362/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_14.java,129,CWE-129: Improper Validation of Array Index,64,IO.writeLine(array[data]);,SINK
testcases/testcase-2362,testcases/testcase-2362/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_14.java,129,CWE-129: Improper Validation of Array Index,40,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2363,testcases/testcase-2363/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_15.java,129,CWE-129: Improper Validation of Array Index,67,IO.writeLine(array[data]);,SINK
testcases/testcase-2363,testcases/testcase-2363/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_15.java,129,CWE-129: Improper Validation of Array Index,42,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2364,testcases/testcase-2364/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_16.java,129,CWE-129: Improper Validation of Array Index,41,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2364,testcases/testcase-2364/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_16.java,129,CWE-129: Improper Validation of Array Index,60,IO.writeLine(array[data]);,SINK
testcases/testcase-2365,testcases/testcase-2365/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_17.java,129,CWE-129: Improper Validation of Array Index,62,IO.writeLine(array[data]);,SINK
testcases/testcase-2365,testcases/testcase-2365/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_17.java,129,CWE-129: Improper Validation of Array Index,45,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2368,testcases/testcase-2368/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_31.java,129,CWE-129: Improper Validation of Array Index,42,String stringNumber = cookieSources[0].getValue();,SOURCE
testcases/testcase-2368,testcases/testcase-2368/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s02/CWE129_Improper_Validation_of_Array_Index__getCookies_Servlet_array_read_no_check_31.java,129,CWE-129: Improper Validation of Array Index,63,IO.writeLine(array[data]);,SINK
testcases/testcase-3052,testcases/testcase-3052/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_01.java,129,CWE-129: Improper Validation of Array Index,132,IO.writeLine(array[data]);,SINK
testcases/testcase-3052,testcases/testcase-3052/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_01.java,129,CWE-129: Improper Validation of Array Index,57,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3053,testcases/testcase-3053/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_02.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3053,testcases/testcase-3053/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_02.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3054,testcases/testcase-3054/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_03.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3054,testcases/testcase-3054/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_03.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3055,testcases/testcase-3055/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_04.java,129,CWE-129: Improper Validation of Array Index,143,IO.writeLine(array[data]);,SINK
testcases/testcase-3055,testcases/testcase-3055/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_04.java,129,CWE-129: Improper Validation of Array Index,60,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3056,testcases/testcase-3056/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_05.java,129,CWE-129: Improper Validation of Array Index,143,IO.writeLine(array[data]);,SINK
testcases/testcase-3056,testcases/testcase-3056/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_05.java,129,CWE-129: Improper Validation of Array Index,60,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3057,testcases/testcase-3057/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_06.java,129,CWE-129: Improper Validation of Array Index,141,IO.writeLine(array[data]);,SINK
testcases/testcase-3057,testcases/testcase-3057/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_06.java,129,CWE-129: Improper Validation of Array Index,58,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3058,testcases/testcase-3058/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_07.java,129,CWE-129: Improper Validation of Array Index,58,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3058,testcases/testcase-3058/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_07.java,129,CWE-129: Improper Validation of Array Index,141,IO.writeLine(array[data]);,SINK
testcases/testcase-3059,testcases/testcase-3059/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_08.java,129,CWE-129: Improper Validation of Array Index,149,IO.writeLine(array[data]);,SINK
testcases/testcase-3059,testcases/testcase-3059/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_08.java,129,CWE-129: Improper Validation of Array Index,66,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3060,testcases/testcase-3060/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_09.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3060,testcases/testcase-3060/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_09.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3061,testcases/testcase-3061/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_10.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3061,testcases/testcase-3061/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_10.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3062,testcases/testcase-3062/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_11.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3062,testcases/testcase-3062/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_11.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3063,testcases/testcase-3063/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_12.java,129,CWE-129: Improper Validation of Array Index,137,IO.writeLine(array[data]);,SINK
testcases/testcase-3063,testcases/testcase-3063/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_12.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3064,testcases/testcase-3064/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_13.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3064,testcases/testcase-3064/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_13.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3065,testcases/testcase-3065/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_14.java,129,CWE-129: Improper Validation of Array Index,53,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3065,testcases/testcase-3065/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_14.java,129,CWE-129: Improper Validation of Array Index,136,IO.writeLine(array[data]);,SINK
testcases/testcase-3066,testcases/testcase-3066/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_15.java,129,CWE-129: Improper Validation of Array Index,55,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3066,testcases/testcase-3066/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_15.java,129,CWE-129: Improper Validation of Array Index,139,IO.writeLine(array[data]);,SINK
testcases/testcase-3067,testcases/testcase-3067/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_16.java,129,CWE-129: Improper Validation of Array Index,54,String stringNumber = readerBuffered.readLine();,SOURCE
testcases/testcase-3067,testcases/testcase-3067/src/main/java/testcases/CWE129_Improper_Validation_of_Array_Index/s03/CWE129_Improper_Validation_of_Array_Index__listen_tcp_array_read_no_check_16.java,129,CWE-129: Improper Validation of Array Index,132,IO.writeLine(array[data]);,SINK
